#Rusia, Belarus, North Korea
72.0979373, 179.9999999
77.0604236, 151.532636
81.5376623, 95.3737303
81.9651737, 55.5291435
80.5881421, 40.9403775
71.8063459, 34.6656395
70.2286333, 31.401248
69.7899895, 30.864252
69.7051088, 30.89981
69.6810714, 30.9554915
69.5490894, 30.9106747
69.5301001, 30.7965956
69.5467166, 30.5290528
69.6636154, 30.2031124
69.6626714, 30.1039722
69.6314967, 30.0727362
69.6286604, 30.1433567
69.5832276, 30.1840992
69.5030112, 30.0985399
69.4306063, 29.9464343
69.4263115, 29.8174163
69.3770989, 29.6816078
69.3157845, 29.3108506
69.2447969, 29.3226827
69.1201678, 29.2556987
69.0479595, 29.1296112
69.0296352, 29.0350455
69.0517165, 28.9641213
68.9184227, 28.4558309
68.8966803, 28.4335029
68.8734963, 28.4768455
68.8749164, 28.7382145
68.8446006, 28.8209594
68.7353102, 28.7408413
68.5329039, 28.4571443
68.1934275, 28.6948719
68.0819164, 29.3568314
67.8156449, 29.6891246
67.6943245, 30.0279848
67.6723802, 29.9898959
67.5733769, 29.9780752
67.5141771, 29.9334192
67.3093559, 29.5446493
67.0311197, 29.1571928
66.9705653, 29.087582
66.880482, 29.0757613
66.8164501, 29.1335514
66.7008742, 29.3305632
66.5863201, 29.4172483
66.4995322, 29.5433359
66.3229358, 29.6379015
66.1312749, 29.9084643
65.9820281, 29.9767618
65.8329792, 30.0975956
65.7230524, 30.1343712
65.6662896, 30.1251773
65.6900911, 30.0240446
65.6375905, 29.7232733
65.5659754, 29.8598681
65.5148564, 29.7469147
65.3417249, 29.7469147
65.248956, 29.5984992
65.2247496, 29.6392149
65.2159418, 29.8559279
65.187296, 29.869062
65.1492374, 29.8257194
65.1205195, 29.8730022
65.0635442, 29.630021
65.0025618, 29.607693
64.9275292, 29.6365881
64.7936174, 29.8047048
64.7952955, 30.047686
64.7740329, 30.1409382
64.7303361, 30.121237
64.6854455, 30.1974149
64.6522909, 30.1987283
64.6286646, 30.1724601
64.5802229, 29.9754483
64.5181366, 30.0017166
64.4825144, 30.0857749
64.4054573, 30.0568799
64.3543443, 30.1527589
64.3094001, 30.389173
64.2569675, 30.4535302
64.2444144, 30.56123
64.2158637, 30.5769909
64.1764152, 30.5480959
64.1025129, 30.612453
64.047388, 30.5953787
63.9125635, 30.3458305
63.8217395, 30.2657123
63.7434075, 29.9951495
63.5989411, 30.2276234
63.5457465, 30.3996803
63.4783802, 30.4797985
63.4008593, 30.7976441
63.3531857, 30.9145378
63.3101528, 30.963134
63.223302, 31.2205627
63.1094701, 31.282293
62.9862434, 31.5160803
62.9331016, 31.5423486
62.9139708, 31.5856912
62.8079276, 31.4687975
62.5081149, 31.2612785
62.4753566, 31.1719665
62.4437777, 31.148325
62.35981, 30.9880888
62.3110252, 30.9486865
62.1942307, 30.6492286
62.1586747, 30.6255872
61.985819, 30.3340098
61.7299739, 29.9912093
61.6527408, 29.8322865
61.6090561, 29.8099585
61.5139854, 29.6444686
61.4826484, 29.5262615
61.4261622, 29.4868592
61.3538364, 29.3450107
61.253562, 29.2149829
61.1028659, 28.8104521
61.035517, 28.7014389
60.9661125, 28.6397086
60.9546367, 28.529382
60.8869725, 28.3888469
60.8044324, 28.2719533
60.769176, 28.156373
60.7120426, 28.0946427
60.5484277, 27.8109457
60.5458444, 27.7964982
60.4536454, 27.7477327
60.4336732, 27.6854425
60.3906145, 27.7228166
60.2564607, 27.5016864
60.0998763, 27.5440787
59.8671028, 27.5990707
59.634827, 27.7640467
59.4692245, 28.0352436
59.3972763, 28.1705718
59.3524627, 28.1888551
59.3360506, 28.0082437
59.3082232, 28.0960906
59.286196, 27.8969263
59.1594633, 27.84395
58.9877186, 27.7250326
58.8817174, 27.4934567
58.8012212, 27.4230451
58.4140787, 27.5424095
58.3618227, 27.5392801
58.2979795, 27.464845
58.2142457, 27.4740097
58.1326743, 27.5538095
58.0789379, 27.6733975
